,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11
start,6.75172624261958,85.37073416545529,11.20564956351339,10.606833812478843,0.01,0.01,23.792355427790834,56.65569514769918,16.142120326654016,0.01,9.554885313768972
built,6.774284548276486,0.01,9.075665729315208,9.7127692660578,0.01,0.01,0.01,0.01,0.01,6.477280456331554,0.01
involves,6.776426309984371,1.2276641180647558,0.01,0.01,2.565201148287743,0.01,4.036344435740372,0.01,0.01,1.4443639879040666,0.01
general,6.839409176850814,0.01,0.01,17.493371287602873,0.01,0.01,0.01,0.01,0.01,8.504951097299578,8.202268438226824
avoid,6.994995629421084,10.159554828881284,0.01,10.240723450068153,0.01,0.01,21.287780113838604,15.460170845858901,0.01,11.825266244186054,12.10150888772528
typical,7.009999999986856,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
authn,7.009999999997244,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
happens,7.0891600140095985,8.593044214195666,0.01,0.01,0.01,0.01,9.232748305293796,3.7142937662686335,1.42075370021532,0.01,0.01
balancer,7.269593880242022,0.01,0.01,0.01,0.01,0.01,2.1895206793941973,0.01,1.5708854403505494,0.01,0.01
filesystems,7.274778126750313,0.01,0.01,8.354810673008178,0.01,0.01,0.01,0.01,0.01,10.49737567052114,8.913035529702695
non,7.490838510597139,0.01,0.01,26.106350378551674,0.01,0.01,27.236186211406903,8.86390610337477,5.711444736506239,8.651274059543853,0.01
single,7.503045640489569,23.226298035954862,3.5652505516249264,16.561745678526957,5.34582495996384,0.01,38.409753176051936,21.85975593341476,2.3597713319139935,14.446948269444174,34.82160642259413
mainly,7.593173595385207,0.01,3.009999999996768,1.4268264045956045,0.01,0.01,0.01,0.01,0.01,0.01,0.01
establish,7.6087477943025545,0.01,0.01,0.01,0.01,0.01,4.411252205686083,0.01,0.01,0.01,0.01
local,7.740910043822998,2.2433210084846054,0.01,13.558238853093645,0.01,35.32134470272529,23.452625247210307,14.441913513571121,13.614399495549764,0.01,45.70724713552241
negotiation,7.872877395619803,0.01,0.01,1.147122604369403,0.01,0.01,0.01,0.01,0.01,0.01,0.01
enhancement,7.88460047783299,11.524148023881077,0.01,0.01,0.01,10.521943959319955,0.01,0.01,0.01,0.01,2.1093075389452665
definition,7.922476966682844,0.01,1.8611588345955727,0.01,0.01,0.01,0.01,3.4760245062158273,0.01,1.7570346875468803,16.033305004940843
concrete,7.925574593630109,0.01,0.01,0.01,0.01,1.241302601624742,1.8631228047225268,0.01,0.01,0.01,0.01
highlight,7.940531624083056,0.01,0.01,0.01,0.01,0.01,1.048874173827754,0.01,0.01,0.01,1.040594202062825
bump,8.00999999998201,0.01,0.01,0.01,0.01,0.01,0.01,2.0099999999946006,0.01,0.01,0.01
dn,8.009999999991573,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
localize,8.009999999994477,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
lake,8.00999999999478,0.01,0.01,0.01,2.0099999999978597,0.01,0.01,0.01,0.01,0.01,0.01
webhdfs,8.009999999994976,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
rhino,8.009999999995175,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
enforcement,8.009999999995669,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
handle,8.059834040391166,17.317327237952718,4.48226366171566,21.64055787919425,24.470184397879137,0.01,35.74638571249958,4.924715158585147,7.9825008456216535,8.082683281371487,20.393547784768767
wait,8.070017658235649,23.746305894476162,0.01,0.01,0.01,0.01,7.599295715222003,14.07625588775691,0.01,1.0464496388669138,1.5216752054234233
discuss,8.084320443917353,0.01,0.01,23.94694666878453,0.01,0.01,0.01,0.01,0.01,0.01,6.9987328872813555
hold,8.156408013746615,6.330409255927012,0.01,0.01,0.01,0.01,3.1121191733493103,0.01,0.01,5.441063556958913,0.01
important,8.262911685696153,8.449913731766575,1.8732014579748484,0.01,0.01,24.287858562702986,8.008382394563649,0.01,0.01,0.01,11.177732167276176
lot,8.307109789822709,17.026653388647727,2.140133485631727,3.988362247144414,0.01,3.609980109747821,20.192795857353527,14.804965121630902,0.01,0.01,0.01
entry,8.318875484832356,1.122762295976846,0.01,0.01,0.01,0.01,27.431119354848796,38.37952534422335,0.01,8.79771752010071,0.01
second,8.344786362806236,15.708173520184026,6.109091111814073,0.01,0.01,0.01,18.252509776650545,24.635439228528778,0.01,0.01,0.01
umbrella,8.358948115115135,0.01,0.01,25.66105188487494,0.01,0.01,0.01,0.01,0.01,0.01,0.01
affected,8.381401716758512,0.01,0.01,0.01,0.01,0.01,0.01,4.63859828322129,0.01,0.01,0.01
nfs,8.461910505339173,0.01,0.01,0.01,1.5580894946477981,0.01,0.01,0.01,0.01,0.01,0.01
end,8.527763690013256,7.214442229350711,0.01,15.21818247098309,0.01,0.01,19.248849095144315,14.599128642320805,0.01,16.148250636049024,8.113383236119734
internal,8.56768045466598,0.01,0.01,7.861340671860393,0.01,0.01,9.304856450048758,4.306122423401609,0.01,0.01,0.01
connector,8.683808296011216,0.01,9.41763915069086,2.5657226813855956,0.01,0.01,0.01,1.3728298718956555,0.01,0.01,0.01
ha,8.756306546223021,17.263693453769008,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
uris,8.796567266301848,0.01,0.01,7.403256414511919,0.01,1.8301763191710756,0.01,0.01,0.01,0.01,0.01
validation,8.865977688250307,1.2860453767469078,0.01,0.01,0.01,0.01,5.019202731398613,1.8687742035874297,0.01,0.01,0.01
home,8.901509819031926,0.01,2.0099999999875204,0.01,0.01,0.01,1.1184901809570655,0.01,0.01,0.01,0.01
plain,8.998237999039569,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.021762000950237
grained,9.009999999993456,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
relogin,9.00999999999689,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
parameter,9.064454108728402,15.68450465657972,0.01,12.76866801212604,0.01,4.539499330793359,0.01,0.01,2.3937820137093944,25.625850532389727,6.993241345653554
concern,9.472425900077221,0.01,0.01,0.01,0.01,0.01,1.4249651041752796,1.3978049759155244,1.9613052313019597,2.7934987885017435,0.01
solution,9.515666802771369,12.758792629705185,0.01,18.8706572024386,0.01,0.01,10.425587941731033,10.423960218213036,0.01,0.01,33.06533520512138
setup,9.522337697272391,5.567423345957597,0.01,11.876653367590643,0.01,0.01,0.01,3.3166801187869446,0.01,0.01,3.766905470374531
associate,9.570470744067881,10.78444482663635,0.01,0.01,0.01,0.01,0.01,11.170185450695161,0.01,0.01,2.514898978580824
cipher,9.607241371752387,0.01,0.01,2.412758628236963,0.01,0.01,0.01,0.01,0.01,0.01,0.01
high,9.672858325773257,28.63847780016462,15.13519726649314,17.160517961545622,15.372836394394367,0.01,30.2574800844944,10.440062379464043,0.01,1.1870333206347967,4.225536467014484
reference,9.835628113010241,0.01,0.01,0.01,0.01,8.840959648444183,5.930032135477041,0.01,0.01,10.433380103047858,0.01
construct,9.845210708658065,0.01,2.7626737940931,0.01,0.01,0.01,0.01,1.4221154972353567,0.01,0.01,0.01
refresh,9.935767631680124,5.084232368305579,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
initial,9.968299677644122,0.01,0.01,0.01,0.01,0.01,7.833252133399109,13.18414112404688,1.3662198258237561,0.01,6.698087239067678
valid,10.027308415358625,7.626714877297256,0.01,0.01,0.01,0.01,0.01,8.375976707327064,0.01,0.01,0.01
properly,10.033091906859447,0.01,3.6718574252682576,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.3250506678585188
coder,10.132948982222093,0.01,12.887051017772567,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
audit,10.254120564083307,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,25.765879435909802
plugin,10.332351274747218,1.710190682441483,14.581448085436337,13.572280791748407,0.01,0.01,0.01,0.01,0.01,0.01,5.853729165608335
exchange,10.352577688366077,0.01,0.01,5.667422311623703,0.01,0.01,0.01,0.01,0.01,0.01,0.01
exist,10.501257123213948,13.199053931856222,14.329784034579028,54.93520528509432,0.01,0.01,13.233875987707348,21.747371098344672,0.01,15.405358704241001,18.728093834943024
permission,10.506873582283255,2.9683606227638584,0.01,3.266186403416012,72.29857939152082,0.01,0.01,0.01,0.01,0.01,0.01
admin,10.513773027422877,0.01,0.01,1.5062269725555555,0.01,0.01,0.01,0.01,0.01,0.01,0.01
want,10.647437748460868,25.442274918581425,0.01,24.437162636499806,7.517156689171979,0.01,0.01,17.115598724188363,0.01,16.94010303373873,38.97026624933678
slow,10.69022681152922,5.826381446940904,0.01,0.01,0.01,0.01,13.976157349326593,25.32760290966877,4.229631482516503,0.01,0.01
logical,10.69145879334077,0.01,0.01,0.01,0.01,0.01,1.3132736467232917,0.01,0.01,0.01,2.025267559918768
ensure,10.937918960768721,12.901827611038785,3.3638497907212095,0.01,0.01,0.01,14.06188496765138,0.01,0.01,0.01,5.784518669800202
qos,11.009999999994594,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
separate,11.051850796782142,11.373869465604193,22.58165777566308,28.171955163207148,0.01,0.01,0.01,3.8567688944003584,11.230364745130304,2.0644005839416577,5.749132575250245
control,11.132557985151314,29.582171955924764,0.01,17.388892731804635,0.01,0.01,4.936377327102764,0.01,0.01,0.01,0.01
based,11.197775848707654,3.5141959029457945,0.01,41.2235693282518,0.01,0.01,0.01,13.107259158329617,0.01,0.01,17.007199761745422
cf,11.2035172332368,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.816482766736743
background,11.32507558306819,0.01,0.01,0.01,0.01,0.01,0.01,3.365857840516365,0.01,3.3390665764029475,0.01
correspond,11.391438060941834,7.7548774624652275,0.01,0.01,0.01,0.01,0.01,0.01,5.151900185844243,9.741784290729575,0.01
issue,11.403302736907534,37.092340764215756,16.43828473155559,55.446598610562944,0.01,2.4585980795689215,66.17112372505103,17.457997387551487,5.38385685452944,0.01,28.23789711003674
defines,11.62276592847806,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.3972340715061895,0.01
fine,11.649710704647404,0.01,0.01,4.732335191138559,0.01,1.2269733441802795,4.430980760016566,0.01,0.01,0.01,0.01
protection,11.666474018800013,0.01,0.01,0.01,0.01,0.01,2.353525981184285,0.01,0.01,0.01,0.01
zk,11.735779753970197,0.01,0.01,0.01,0.01,0.01,10.105722764471802,0.01,0.01,0.01,1.1884974815423603
cached,11.772463628582997,0.01,0.01,0.01,0.01,0.01,5.576211959371073,2.8721259279589666,0.01,0.01,6.8191984840688615
username,12.336656584503483,4.683343415477496,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
design,12.587698977470973,0.01,0.01,50.48728228709205,4.801560414211787,0.01,3.875453971883389,18.72409088191423,0.01,1.6776530560413463,10.916260411365688
authority,12.80582579979435,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.2141742001924318
zone,13.009999999986901,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
cod,13.009999999988409,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
leader,13.00999999999434,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
quota,13.01067980868559,2.0093201913068905,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
create,13.055761509587208,27.984188581130336,37.068613461231294,39.49941191856886,29.537436308665594,108.62691328924276,2.750380479996592,35.34707664741679,0.01,90.71366169858372,20.516556105556006
limited,13.11958261632335,5.076120942641429,0.01,0.01,0.01,0.01,10.703668141657904,0.01,3.114602468841044,5.036025830512886,0.01
caller,13.404916569041891,1.7658394597684433,0.01,0.01,0.01,2.13048905249324,9.487858886070248,0.01,0.01,7.2608960326031315,0.01
work,13.534150853124716,28.911474593117514,8.64013915161537,95.1969104531217,0.01,15.167209602250955,28.015263121778545,23.803026340052728,0.01,19.04871382281485,42.77311206210288
unified,13.697714462807953,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.322285537182671
fetch,13.818341617087233,2.8031851080557297,0.01,1.3992811711119135,0.01,0.01,24.019192103726425,0.01,0.01,0.01,0.01
default,13.83238049546429,60.657153786012955,4.301479915924107,14.255764517000657,16.357462508879028,53.946875090498146,20.41807628274655,0.01,0.01,32.68548768629674,24.635319717157277
involve,13.967704826031234,3.976598110989035,0.01,0.01,0.01,0.01,0.01,4.085697062962246,0.01,0.01,0.01
tl,14.009999999995681,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
possible,14.151719947007594,21.60500311911382,10.14270442894754,15.043793626580387,0.01,0.01,10.50275661609883,14.58682093782914,0.01,14.951450133508105,31.095751190894198
target,14.184128176467441,8.468614128538915,0.01,5.432003193895539,0.01,0.01,0.01,36.78179729265829,0.01,0.01,19.183457208421967
rest,14.400848875419326,0.01,0.01,50.956838358276485,0.01,0.01,3.3707776224183146,7.311535143871019,0.01,0.01,0.01
rpcs,14.508961944700433,1.7217037401910846,0.01,0.01,0.01,0.01,0.01,7.861926407586524,0.01,0.01,1.947407907503462
ugi,14.95765971813331,0.01,0.01,27.06234028185968,0.01,0.01,0.01,0.01,0.01,0.01,0.01
query,14.973871907471219,0.01,1.1944629192211889,0.01,0.01,0.01,10.387430344938515,13.91260093150545,0.01,0.01,17.581633896842096
consider,15.003023379899993,4.900783448931956,3.3753584310509828,9.85362939654491,10.876550288739324,0.01,16.877991255811217,0.01,0.01,9.20341509764136,4.98924870136009
enforce,15.302127926810968,0.01,0.01,0.01,0.01,1.0099999999939677,0.01,0.01,0.01,0.01,1.7178720731703445
scenario,15.330615973538514,19.68773381165149,0.01,0.01,0.01,0.01,0.01,9.266828091285051,0.01,0.01,7.754822123505584
step,15.404013938228836,21.857454199906996,0.01,0.01,0.01,0.01,6.746512139199623,1.7926309612851168,2.027156572633347,0.01,3.232232188723058
include,15.588056490064032,18.473595637964284,13.982326121051134,54.68978358629462,12.015043599513971,0.01,0.01,13.316709769183362,2.3281022105153775,29.761290534459224,10.935092050934166
sso,15.772632320001962,0.01,0.01,13.24736767999103,0.01,0.01,0.01,0.01,0.01,0.01,0.01
manage,15.7962571130838,3.83783566686084,0.01,22.195471220244674,0.01,0.01,3.20310123465499,4.878375929986127,0.01,0.01,5.148958835149641
time,15.861169223718296,101.74020664140996,0.01,10.005057519279282,0.01,0.01,51.90762988398913,178.96560780285114,13.38751194191364,6.292587625920105,16.920229360897995
specific,15.892019341022388,2.442426485214706,0.01,30.65285904510725,0.01,0.01,0.01,0.01,0.01,47.98042027024966,16.082274858386377
domain,16.00999999999094,0.01,0.01,0.01,4.00999999999615,0.01,0.01,0.01,0.01,0.01,0.01
flow,16.457677276548036,0.01,0.01,3.042396224030874,0.01,0.01,0.01,0.01,0.01,4.529926499399999,0.01
global,16.580739490150226,0.01,0.01,0.01,0.01,0.01,0.01,6.98442176426579,0.01,0.01,2.464838745569376
level,16.783418294085433,30.611265116607107,4.200336334324362,23.298480962107188,7.784289592886348,0.01,24.21503124698541,0.01,0.01,7.0274385333616385,18.159739919622414
multi,17.460305735440993,0.01,0.01,0.01,0.01,0.01,24.12430801959148,0.01,0.01,8.445386244950294,0.01
try,17.775388442328964,7.841068547070671,0.01,10.637692454701954,0.01,0.01,7.263824455204522,17.066237436250066,20.56533524969845,9.47298012173971,1.4574732929847962
initialize,18.871981154858666,4.262735034760179,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.8952838103636864,0.01
lock,19.657168699548738,0.01,0.01,0.01,0.01,0.01,7.35403282043083,61.585096213414616,0.01,0.01,2.443702266590144
resolution,19.764973804795062,0.01,0.01,0.01,0.01,4.928470028246236,0.01,0.01,6.336556166947041,0.01,0.01
related,21.031274988449482,3.038524730998365,6.930038344207241,33.25444188170259,0.01,0.01,14.01703941648571,4.514451349467343,0.01,0.01,2.2842292886685307
key,21.319066697499714,1.5703650823143882,3.9117400799192628,112.89155347850922,16.7943001496049,0.01,0.01,0.01,0.01,190.57297451213554,0.01
scope,21.762210679421923,0.01,0.01,11.257789320565545,0.01,0.01,0.01,0.01,0.01,0.01,0.01
login,21.78753067964307,0.01,0.01,40.23246932035008,0.01,0.01,0.01,0.01,0.01,0.01,0.01
load,22.09731821065447,11.153109734798981,0.01,17.47613328169433,3.8212042946866593,0.01,19.283449036856272,13.478040385461332,21.328934036396888,5.441811019430772,0.01
resource,22.6454615369024,113.18530690795964,0.01,0.01,0.01,0.01,6.609062917602023,0.01,4.600168637518302,0.01,0.01
point,22.985997242427494,15.991556457033576,5.348638048120474,9.815449002972128,1.4830422668203231,0.01,17.607246912550835,0.01,0.01,16.648732827172402,22.199337242882187
propose,23.667263217156126,10.436541633293077,12.649642603679135,42.78468282810597,0.01,0.01,18.647137438816916,8.666310898777603,0.01,21.532667778142617,29.695753602008388
filesystem,23.783423117375303,0.01,0.01,87.4291134619087,0.01,0.01,0.01,11.231276119887356,0.01,0.01,19.596187300809962
retry,25.16461656966793,9.077189351290176,0.01,0.01,19.571542961867735,0.01,11.226651117160912,0.01,0.01,0.01,0.01
require,25.654820007618014,25.540748826219666,17.247601288334696,45.51578178141492,6.164461951023786,0.01,24.092171398479874,28.389812448180276,0.01,42.34839318092307,13.136209117785054
resolve,25.95476424305279,0.01,6.920878246626512,0.01,0.01,6.65909625424277,0.01,0.01,20.505261256063886,0.01,0.01
mount,26.382679830579047,0.01,0.01,12.637320169405927,0.01,0.01,0.01,0.01,0.01,0.01,0.01
attribute,26.798396706131324,4.508750101218463,0.01,10.082320780899076,0.01,0.01,0.01,0.01,0.01,0.01,3.6505324117326095
failover,26.863191194942427,2.1568088050495473,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
ticket,27.388118681517106,0.01,3.179862644922675,12.270108364280954,0.01,0.01,0.01,0.01,0.01,0.01,2.201910309264246
different,29.131279676497837,25.96583036011732,6.604542246290916,25.773403075680392,11.685652900128696,0.01,25.72212414777162,21.194802834320107,0.01,27.003499537266322,81.00886522190699
facility,29.478046362922214,2.229001955189219,0.01,10.123093017330088,0.01,0.01,0.01,0.01,0.01,0.01,4.209858664543103
web,30.42941616671679,36.39040593150668,0.01,43.210177901763316,0.01,0.01,0.01,0.01,0.01,0.01,0.01
follow,31.415093154696187,24.174833836910533,13.693262527774538,28.34198566420676,0.01,0.01,16.461422135269032,18.60423976932886,4.683858226288401,44.81481746463435,21.900487220871337
pluggable,31.85689169565457,1.4267380188484322,0.01,22.7244936465781,0.01,0.01,0.01,0.01,0.01,0.01,4.0318766389019665
principal,32.79746595209415,0.01,1.0782714606990573,5.154262587196422,0.01,0.01,0.01,0.01,0.01,0.01,0.01
currently,34.01009407180267,44.99851865698997,9.130931925834,51.64607288826617,16.0092420562036,34.3044637067702,10.397698264525545,56.08140824083593,23.45011351623252,32.25162060307046,37.82983606944835
current,34.04567116179704,27.14637282172158,10.23768659319651,34.711595962880125,6.739018266156422,0.01,28.838680439399106,34.06905234301467,3.12854245662476,26.344899161989318,19.83848079320033
instance,37.006609121865516,9.848077913053164,0.01,0.01,0.01,0.01,16.569581925198573,8.136215692060789,0.01,44.48951534780365,0.01
make,37.885750050166195,65.40408916628131,21.387795310883693,84.214443009761,9.3931126454453,32.5392996491348,47.60152979035685,29.403557855789877,30.28787391038676,15.10825898149214,51.8842896302817
need,39.36053197098661,95.77852177035112,26.737009776909282,137.55392896871595,16.922970839212454,32.883360109709365,75.6951188861096,60.00668625970363,0.01,38.993616675398755,86.16825474288291
configure,39.59600853397546,27.182966609406954,0.01,32.40942978436675,9.168968413747832,0.01,2.637681799556453,0.01,0.01,13.064944858927772,0.01
jira,40.066694424500646,13.542094583106882,0.01,128.60151640276925,8.035182070884083,28.67780660916353,10.923104363980812,0.01,0.01,0.01,8.223601545575958
sasl,45.07580231821804,0.01,0.01,2.9441976817748725,0.01,0.01,0.01,0.01,0.01,0.01,0.01
base,46.956697073345836,11.592939480268415,10.982458323521122,101.42259419309866,3.580735038946804,0.01,28.61858798532644,5.890190447121523,0.01,19.04549062905637,27.000306829294317
enable,48.63179278845978,21.85509494132694,3.8200230201192404,21.96884758403354,24.646491821357408,18.331918556999156,0.01,3.815831287683734,0.01,0.01,0.01
mapping,55.41351875643078,0.01,0.01,1.7064830040927317,0.01,0.01,13.9099982394571,0.01,0.01,0.01,0.01
mechanism,56.7840174795989,16.621329773733528,0.01,47.53447387734571,5.65042224219069,0.01,21.459756627113833,0.01,0.01,0.01,0.01
identity,57.56566796885466,0.01,0.01,5.454332031134668,0.01,0.01,0.01,0.01,0.01,0.01,0.01
allow,60.091784435185694,33.20190978598116,0.01,49.82642908616483,10.025909246336976,0.01,0.01,24.557733285214958,12.464793281374362,24.793941349318487,53.117499530403585
provide,61.697162984355714,56.80161724506921,7.459607174026243,182.68393972301078,17.85189081522142,26.871997755809716,7.241234996569006,0.01,14.3313810426703,72.51131057153883,32.64985769170898
multiple,63.94480636158601,13.182609081593382,0.01,28.051541619754506,0.01,0.01,34.213947473475784,18.029351746040437,8.40878346837188,0.01,73.23896024915823
km,66.50753819855842,0.01,0.01,21.512461801432256,0.01,0.01,0.01,0.01,0.01,0.01,0.01
implementation,73.46135634182554,7.5937056067365685,10.25394516043754,214.99070259853937,35.67822706747866,0.01,34.73548565971405,9.150375334009999,4.7743443333409195,67.74023314961141,30.72162474828562
unnamed,73.88523037359121,1081.5359474772476,148.5026699761302,954.3810212098824,61.51270432421574,156.52833301976983,672.3120602577856,699.6282170149593,83.110042642339,1749.234636058797,1060.479137645261
trash,77.0099999999934,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
use,87.5857186145152,120.46159185972013,139.89848438664154,384.06945950340474,63.8075577435913,75.42364663053746,90.50866042885937,73.7761839386484,8.438389916979332,116.26023080527408,170.880076171808
define,95.22297027961461,0.01,0.01,14.602919723686513,0.01,0.01,0.01,0.01,0.01,10.028566429195957,16.185543567487723
group,117.23262551247932,10.647553291376283,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,17.149821196132848
requirement_,148.72576649595513,116.12473718016169,22.797437767103485,223.2563946051199,138.72606539325022,106.51304507543672,494.46260049604115,53.396074001935524,23.855359896982677,255.8018935408305,83.45062554716289
